text,label
Aplikasi tidak bisa tampung jumlah konsumen kerap kata harap kembali karena sedang ramai,UMUM
Selalu mati lampu... sampai-sampai satu rt ke ulp semarang timur dan apa tanggap hanya bilang tugas kami akan segera datang cek emang kalau mati baru di cek? padahal sudah langgan mati kenapa tidak ada tindak lambat,LAYANAN
"Dan jadi lagi tangan lebih dari 3 jam...tidak cepat tanggap,lelet dan alas sedang dalam proses...",LAYANAN
Apa online 24 jam si kocak,UMUM
"Bin token via app ini, transfer va bca hasil di app diaebutkan transaksi gagal. such a suck app",APLIKASI
Layan ulp cikande sangat buruk sekali. masa aju pasang baru dari tgl 13 maret sampai sekarang tidak di verifikasi bahkan. mohon nya pun kadaluwarsa. percuma ada aplikasi PLN mobile juga kalau layan seperti ini. sudah gtu tidak ada yang konfirmasi maupun ada yang hubung konsumen nya.,APLIKASI
Payah sekali pelayann unit PLN cikande. banyak calo / oknum nya. masa mau pasang baru supaya biar cepat harus lewat orang dalem nya supaya di acc kalau tanpa orng dalem mohon bisa 1 bulan baru bisa ke proses dan verifikasi mohon pasang baru nya.,APLIKASI
PLN cikande layan nya sangat buruk dan jelek sekali. masa mohon pasang main tolak saja tanpa konfirmasi maupun hubung konsumen nya percuma ada PLN mobile juga kalau layan nya seperti ini,APLIKASI
Susah login sudah 1 jam lebih,APLIKASI
Blom kerja tapi sudah selesai,LAYANAN
"Tidak reliable, sudah laku pembayaran via bca va, kode token tidak muncul, sudah chat sama chatlive juga, terimakasih-terimakasih saja dan seperti nya tidak baca screenshot saya dari apps ini. sampai saya post ini, kode token blom masuk. respon time troubleshooting lama kait token",APLIKASI
"Kenapa sudah 3 hari 3 malam lapor di aplikasi sampai sekarang belum di perbaiki padam. 35 unit KWH drop tegang 165 tegang kabel sr tiang kayu harus butuh travo tiang pak lokasi malu utara halmahera tenga weda, desa sawai",LAYANAN
"Ini aplikasi kenapa korup habis perbarui kenapa suruh daftar lagi, gk ada opsi masuk kembali,",APLIKASI
"Sudah lihat dari aplikasi bahwa kerja kurang bagus, tidak perhati dan lain-lain sed kelas PLN milik negara, banner event lama saja masih pampang belum ganti misal asa mudik bareng, banernya sampai saat ini masih pampang ini pingin puji atau bagi app nya yang males uodate tidak eja profesional",UMUM
Aplikasi tidak jelas.akun logout.udah masukin no telpon... solusi sudah saya informasi ke pihak kait uninstall saja lah.chat lama-lama jawab kaya gtu. masih banyak aplikasi laen yang tidak rumit,APLIKASI
"Aplikasi apa tau, masa transaksi gagal saldo tetep potong mohon untuk ada pengaduan via wa... masa tidak ada live chat atau pengaduan via wa...",APLIKASI
Saya beli token 100.0 gagal dan proses kembali sangat tele tele susah langgan,APLIKASI
"Beli token listrik 2 hri token tidak muncul-muncul. lapor via call centre n live chat hari pertama 6 x jawab nnt hubung via wa, nnt hubung via kait tggu 3 jam, lagi verifikasi 1 x 24 jam. tapi smpe hari ikut tidak masuk-masuk tokennya. bukti tf sampai mutasi rek minta sudah kasih tapi tetap saja tidak muncul itu token. hari sudah 2 x bikin lapor dan masih minta bukti pembayaran n mutasi rek. tapi jawab sama. hellooww kita ini beli token, pake listri bayar bukan gratis. masa sudah 2 hari gada lanjut",APLIKASI
Kemaren ada bug bisa tingkat lagi,UMUM
"Login susah, aplikasi banyak bug, mau report rusa di close terus tiket nya keren.",APLIKASI
"Pasang listrik mushola dari akhir maret, sampai sekarang mcb belum ada. sudah di fu ke wa kantor PLN waktu pasang wa tidak dibales, fu ke PLN mobile ke cs baru balas wanya. wa nanya kapan mcbnya tapi kata belum ready, minggu kemudian fu ke wa lagi, tidak dibales lagi. fu ke PLN mobile, wa baru balas wa lagi nanya kapan, tidak dibales lagi. sudah bulan lebih dari pasang baru, mcb belum pasang",LAYANAN
Tidak ada untung,UMUM
Login ulang nya bagaimana ya kok muter muter ke daftar lagi,APLIKASI
Beli gagal saldo potong tidak kembali proses lama dan tidak konsisten csnya juga lambat,APLIKASI
Jelek bayar susah pake e wallet dana,APLIKASI
Saya tidak bisa login dengan nomor handphone saya,APLIKASI
Tolong diperbaiki itu nomor meter dalam aplikasi kenapa di buat asterik? guna bisa salah isi kalau tidak tau nomor atau nama yang daftar di meter,UMUM
Saya dua kali tarik refun saldo ke bca keteranganya masuk tapi mutasi rekening tidak masuk,APLIKASI
Proses lama,UMUM
Kocak mati listrik terus cuih kek bbi,LAYANAN
Daftar cepat dan mudah mantap,UMUM
Hampir tiap minggu selalu ada madam tiap mau buat lapor madam lewat app ini tidak bisa. selalu muncul pop up third party erorr. coba diperbaiki,LAYANAN
Error terus. jos,UMUM
Tidak dapat diaksee,APLIKASI
"Tolong min, daerah camat lawang kidul kabupaten muara enim prov sum-sel terlalu sering mati lampu, padahal kami lumbung energi masa tiap hari harus mati lampu, masa hujan sedikit madam listrik. tolong di audit ini para kelola bagaimana minn. tindak lanjutin minn, dari tahun ke tahun bukan ada maju masalah madam malah makin parah.",LAYANAN
Aplikasi nya bagus cukup bantu hanya team di lapang saja yang kurang respon...laporan dari malam senin sampai hari jumat tidak direspon sama sekali dengan alas tunggu tim lapang mengerjakan...good job PLN,LAYANAN
Aplikasi nya lambat,UMUM
Bagiamana cara ganti email baru? email lama blokir lupa password tidak dapat di pulih,APLIKASI
"Gajelas aplikasi boyot, beli token metode pembayaran dana. sudah masukin nomor, pas verifikasi pin, salah terus, pdhal pin nya benar sampe kali ngecek bolak balik pin nya benar sampe kluarin akun dana dan coba login di aplikasi dana, pin nya benar bisa login, tapi di aplikasi PLN pin salah terus. gajelas",APLIKASI
Penganann lamabat buat ngcek satu rumah saja harus berkali-kali bikin pengaduan,LAYANAN
Pasang baru lama.,LAYANAN
"Telah liat riview banyak buzzernya PLN yang bilang aplikasi bagus liat banget nyuruh karyawannya buat google riview yang baik baik, sangat jelek sekali untuk listrik telat bayar 1 minggu denda listrik sering mati, pakai sudah wajar eh itungan kwhnya beda jadi bayar pindah daya di sulit terus ada banyak bayar extra buat apa itu, entah masuk kantong mana",LAYANAN
"Tolong diperbaiki, habis perbarui baru login pake akun email yang sudah daftar malah tidak bisa",APLIKASI
Cara isi saldo pon mobile bagaimana?,UMUM
"Bikin 3 lapor kena proses ubah daya yang tidak ada tindak lanjut sampai sekarang, tapi semua lapor mereka perbarui jadi selesai tanpa ada tindak saran saya, perbarui status lapor tanpa bukti harus tidak boleh",LAYANAN
"Untuk ulp sui jawi kota pontianak,saya sudah 3 hari laku tambah daya via aplikasi,tapi sampai sekarang belum di verifikasi,gimana saya mau laku pembayaran?",APLIKASI
"Saya daftar pasang listrik baru lewat PLN mobile dan sudah bayar lunas tapi sudah mau 1 bulan belum ada tindak atau tugas yang datang untuk instalasi ke rumah, sudah hubung kantor PLN dekat dan sudah hubung pihak-pihak teekait lewat telpin tapi tidak ada solusi. bingung mau bagaimana lagi, padahal saya butuh cepat pasang listrik baru",LAYANAN
"Aplikasi yang sangat tidak guna ngisi token 200 rb, bayar sudah hasil tapi status pembayaran aplikasi gk kebaca-kebaca, hilang gitu saja duit gk besar turut orang orang, tapi untuk harga aplikasi bodoh",APLIKASI
"Lama sekali untuk pasang baru, sudah 3 bulan lebih. mau tunggu sampai berapa lama lagi?",LAYANAN
Susah buat login. poko aplikasi perintah itu jarang ada yang mulus,APLIKASI
"Telah perbarui malah tidak bisa masuk,malah suruh daftar lg,tidak ada pilih loginnya",APLIKASI
"Aplikasi kendali petugas,laporan sering batal tidak bisa beri rating dan feedback",LAYANAN
Mohon kami hubung kasih estimasi jam,LAYANAN
Makin rumit kalau ada pengaduan,LAYANAN
Burik sangat burik,UMUM
SPKLU d karawang kurang optimal layan padahal kami beli listrik ruang rehat driver d satu dengan ruan layan umum,LAYANAN
"PLN itu kan usaha listrik negara, tapi aneh malah kok belum ada sistem pembayaran QRIS yang resmi milik dan sistem dari negara. padahal makin mudah dan murah biaya adm pembayaran sistem maka makin bagus, lancar dan akuntabel. makanya saat inj saya kasih nilai bintang 1. biar tidak aneeh.! kalau sudah diperbaiki saya tambah minimal bintang 4.",APLIKASI
Sering error bayar beberapa kali gagal terus,APLIKASI
"Parah listrik mati 1 hari bisa 3 sampai 4 kali dan tiap hari. desa wonoketingal kec karanganyar demak. bayar telat denda, kalau PLN layan jelek tidak mau denda parah",LAYANAN
Kok login selalu keluar lagi,APLIKASI
Tidak bisa masuk,APLIKASI
"9 mei 2026 sudah perbarui aplikasi, habis login terus logout sendiri terus lagin lagi terus logout sendiri lagi terus suruh login lagi terus logout sendiri lagi terus suruh lagin lagi terus logout sendiri lagi terus suruh login lagi terus logout sendiri lagi terus suruh login lagi terus logout sendiri lagi terus saja gitu sampe PLN jual air isi ulang. aplikasi mu ngebug gini tim dev, qa tester mengapa saja saya akan ganti bintang 1 nya kalau aplikasi sudah di perbaiki",APLIKASI
"Error, login ulang berkali-kali sukses tapi suruh login terus",APLIKASI
"Sumpah busuk, bolak balik login terus",APLIKASI
"Tidak bisa login,error",APLIKASI
Aplikasi kalau mau manfaat jgn rumit aku uda login kali kok suruh login terus masak ya uda login laur terus. becus tidak bikin aplikasi. mudah apa sulit iya. marah,APLIKASI
"Baru login langsung kena jegal keluar otomatis berkali-kali, jadi app ini tidak bisa pakai sama sekali. hapus cache dan hapus data juga masih sama",APLIKASI
Mau pasang listrik baru tapi kenapa pas foto ktp hasil telah diuploadnya malah jadi pecah pecah gambar tidak baca sudah coba di 2 hp hasil tetap sama,APLIKASI
Aplikasi jelek 9 mei 2026 uda log in muncul notifikasi suruh log in lagi log in lagi.inikan mau bayar token malah tidak bisa.pelayanan publik apa ini,APLIKASI
Kata SPLU nyata pas datang chargeran winvast tidak bisa buat motor. mana sudah habis batrei lagi.,LAYANAN
"Akun ter-logout sendiri dari aplikasi dan saat sudah login langsung ke-logout lagi dan minta login ke aplikasi lagi, any perbarui kait case ini? jadi di aplikasi android hari ini 9 mei 2026, pukul 07.00",APLIKASI
Sistem sedang sibuk mohon di perbaiki lagi ya padahal saya baru login sudah keluar dengan alas sudah ada yang login mohon di perbaiki,APLIKASI
Aplikasi masalah lagi urgent mau beli token tapi login susah,APLIKASI
Kenapa saya tiap login selalu langsung logout...?,APLIKASI
"Sudah hasil login masuk, mtiba tiba logout minta login ulang, terus ulang ulang",APLIKASI
Kenapa habis perbarui login ulang kali,APLIKASI
"Bro, why do i keep getting logged out, even though i ve logged in using my phone number and pin? but i keep getting logged out, logged back in, and logged out again. i m tired.",APLIKASI
"Hari ini tgl 9 mei 2026 tidak bisa login aplikasi sudah masukin no hp pin tetap saja tidak bisa. balik lagi ke tampil awal login, sudah coba sampe 20 x tetap kyk gitu terus. bagaimana ini",APLIKASI
"Lagi isi EV tau-tau status ilang, tidak bisa traceback mau lanjut apa stop. bagaimana ini aplikasi. kalah sama yang swasta-swasta jadi ayo diperbaiki",APLIKASI
"Telah diperbarui malah tidak bisa masuk, sudah login kali kali tetap sama saja",APLIKASI
"Aplikasi tidak jelas, jembot",UMUM
Telah di perbarui malah tidak bisa masuk k aplikasi. minta log ini terus,APLIKASI
"Perbarui 3 mei 2026 bikin kita suruh login terus sampai mampus. perbarui aplikasi bukan makin bagus malah makin tidak karuan. sudah uninstall juga masih suruh login berkali-kali. habis nyawit di mana ini? coba cek lagi. jangan suruh user yang cek gadget terus suruh cek jaring ini itu, itu di kantor pasti ada cermin kan, coba ngaca dulu",APLIKASI
Bukan makin mudah guna aplikasi PLN mobil telah apdate ko makin sulit... it nya lewat pinter di rubah rubah terus gimn mau guna PLN mobil. sudah masuk ko kembali harus masuk lagi memang lewat pinter... pinternya lewat balik lagi...,APLIKASI
"PLN tai, habis perbarui suruh login ulang malah ilang data gua",APLIKASI
PLN cabang pangkalpinang layan minus,LAYANAN
Aplikasi nya bagus... tapi PLN kampar ini kurang tanggap nya. rumit kali untuk mehubunggi nya,LAYANAN
"Sudah dwonload dari 2 hari lalu tapi g bisa daftar, kata antuasi pngguna lgi tinggi aneh",APLIKASI
"Tidak bisa masuk karena tidak di kirim kode 6 digit sudah nunggu lama padahal, cs juga useless",APLIKASI
PLN pelit amat cuma bisa 10 x transaksi doang bulan marah,APLIKASI
.2 kali lapor 2 x langsung di batal aplikannya tidak funngsi skarang,LAYANAN
Sering error,UMUM
Semenjak di aplikasi di perbarui malah tidak bisa login. aplikasih payah.,APLIKASI
Aplikasi cacat pembayaran kadaluarsa terus,APLIKASI
"Makin uodate makin kaga jelas app, susah log in",APLIKASI
Untuk tangan dari cs nya sampah! slowresp banget. beli token pembayaran sudah hasil dan potong dari shopeepay. tapi di riwayat transaksi PLN mobile malah gagal. sudah nyoba hubung cs tindak lanjut sampe sekarang gada lambat sekali! worst!,APLIKASI
"Baru perbarui aplikasi PLN 3 hari lalu. saat ini mau login tidak bisa. minta daftar ulang, masuk no telp email. di 2 form ini tidak ada pilih login untuk yang punya akun. sudah ikut masuk nomor telp email tapi tidak bisa karena sudah daftar di form ini ada notifikasi kl sudah punya akun masuk email daftar sudah laku minta masuk nama. sudah dasukkan nama tetap tidak bisa karena sudah daftar ini bagaimana ya? perbarui aplikasi lnya tidak beres.",APLIKASI
Hampir tiap hari padam listrik di jalan durian tanjung balai asah sumut,LAYANAN
Lapor tidak ada tindak lanjut. live chat nanya nanya sudah kaya wartawan saja muter muter,LAYANAN
Telah perbarui yang saya tidak tahu otomatis keluar login aplikasi. masalah tidak bisa login dan tidak ada pesan error. nanya ke PLN nya mas sabri hasil malah buang-buang waktu alias tidak solutif informatif.,LAYANAN
"Aplikasi yang sangat susah loadingnya terlalu lama,kenapa harus di ulang ulang melulu",UMUM
"App rumit mau cari informasi saja mesti banyak lika liku langkah,, sudah selesai malah tetep gagal",LAYANAN
"Difficult to use. everytime sign in, always asking for email. after email submitted, the app didnot work.",APLIKASI
"In the past, this app showed the balance of my prepaid electricity so i don t have to physically check the electricity meter. when i m not at home, i can check if the balance seems too low so i can promptly buy the prepaid credit - no more trapped in a blackout just because i forgot to check the balance. i love this old feature, but it s gone now. i don t know why you deleted this brilliant feature",UMUM
"Aplikasi buruk sering error sering tidak bisa transaksi,hobi perintah buang²duit bikin produk sampah seperti ini.",APLIKASI
Payah sekarang tugas bisa laku batal pihak tiket gangguan,LAYANAN
App bahaya ada indikasi bocor data.,UMUM
Aplikasi rusak di hapus saja pak... kasihan malah bikin susah rakyat. lapor pakai aplikasi ini tidak bisa. lapor selalu error. layan yang sangat kecewa aplikasi rusak masih di pakai.,APLIKASI
Tolong perbaiki masalah kualitas internet nya,LAYANAN
"Banyak bohong kata antusias langgan tinggi sehingga banyak fitur tidak aktif padahal dasar aplikasi tidak siap, tahu kalau tidak profesional dalam siap layan aplikasi",UMUM
"Saya coba rubah nomor hp, kode OTP kirim lewat SMS aplikasi deteksi OTP otomatis, input OTP isi otomatis persis sama dengan SMS harus kalau isi otomatis, OTP yang masuk benar, tapi aplikasi deteksi OTP nya salah. saya coba 3 kali dan semua OTP salah. akhir user saya blokir",APLIKASI
Lapor kendala di aplikasi ini di gagal terus oleh PLN,LAYANAN
Plis ini tidak bisa di akses kah? uda coba ulang kali tidak bisa,APLIKASI
Kenapa tidak bisa transaksi beli token dengan pembayaran metode allo bank... mohon bantu,APLIKASI
Kok lag banget yaa pdhll jaring baguss,UMUM
"Kalau ada bintang 0, saya kasih 0, asli.",UMUM
"Aplikasi rusak kok di biar tidak ada baik kah? pengaduan listrik pada aplikasi tidak bisa/ error. apa perlu langgan keluarin duit buat kalian? otak di gedein,, jangan korup di gedein.",APLIKASI
"Telah diupdate tidak bisa login kembali, tiap kali masuk alamat email yang sudah pernah di daftar selalu stuck tidak bisa lanjut malah notifikasi arah untuk masuk alamat email lain.",APLIKASI
Bintang 5 karena teh apin unit layan banjaran,UMUM
"Pengaduan meter periksa lewat aplikasi selalu gagal, padahal sudah perbarui ke versi baru masa saya harus selalu telpon 123",APLIKASI
Aplikasi sangat buruk mau daftar pasang baru logout terus,APLIKASI
"Beli token listrik di aplikasi PLN mobile transaksi gagal tetapi kembali uang tidak langsung masuk, harus bikin pengaduan terus terus baru ada tanggap yang jelas, makan waktu yang lama. kapok sudah",APLIKASI
"Aplikasi di perbarui malah susah liat map nya, jadi tidak bisa liat mana skplu yang kosong atau sedang guna",APLIKASI
Untuk beli token listrik kenapa gagal terus tulis terang pembayaran kedaluarso,APLIKASI
PLN up 3 kebon jeruk charge r 2 rusak sudah lama kaga di benar perbaiki padahal makin banyak mol yang charge,LAYANAN
Tolong di perbaiki saya mau laku pengaduan tapi loading sangat lama padahal jaring bagus,APLIKASI
"Bumn tapi tidak ada pembayaran lalu QRIS kalah sama telkomsel,sangat aneh sekali",APLIKASI
